tenure,warehouse_to_home,num_devices_registered,satisfaction_score,num_addresses,days_since_last_order,cashback_amount,preferred_order_category,marital_status,has_complained,days_missing_flag,tenure_missing_flag,lifecycle_stage,is_new_customer,is_established,tenure_segment,recency_risk,is_very_recent,is_dormant,is_active_stable,recency_bin,product_risk_category,is_tech_buyer,is_grocery_buyer,is_fashion_buyer,demographic_stability,is_single,is_married,is_divorced,value_tier,cashback_per_month,is_high_value,is_low_spender,composite_risk_score,churn
23,6.0,4,3,3,2,136.9,Mobile Phone,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,5.9521737,0,0,1,0
23,34.0,1,3,2,8,132.21,Mobile,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,5.748261,0,0,2,0
23,14.0,3,2,5,0,123.8,Mobile,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,low_value,5.382609,0,0,1,0
23,14.0,3,1,5,0,123.8,Mobile,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,5.382609,0,0,1,0
22,17.0,5,4,6,10,321.65,Others,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,14.620454,1,0,0,0
22,8.0,5,1,8,1,307.65,Others,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,high_value,13.984091,1,0,1,0
22,29.0,4,1,5,8,296.74,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,13.488181,0,0,0,0
22,24.0,4,3,2,9,295.02,Others,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,medium_value,13.41,0,0,1,0
22,7.0,2,1,4,2,293.85,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,medium_value,13.356818,0,0,1,0
22,7.0,2,2,4,2,293.85,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,medium_value,13.356818,0,0,1,0
22,8.0,3,1,4,3,291.61,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,medium_value,13.254999,0,0,0,0
22,10.0,4,3,3,0,287.11,Others,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,moderate_risk,0,0,1,medium_value,13.050454,0,0,0,0
22,16.0,3,5,10,2,286.65,Others,Single,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,medium_value,13.029545,0,0,2,0
22,7.0,5,5,9,3,279.02,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,12.682727,0,0,0,0
22,6.0,3,3,5,0,253.79,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,medium_value,11.535909,0,0,1,0
22,7.0,3,3,5,0,253.79,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,medium_value,11.535909,0,0,1,0
22,36.0,4,3,5,1,250.04,Fashion,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,11.365455,0,0,0,0
22,12.0,4,3,3,12,239.66,Grocery,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,10.893637,0,0,1,0
22,6.0,4,3,8,7,239.64,Grocery,Single,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,medium_value,10.892727,0,0,2,0
22,11.0,5,3,9,9,234.99,Fashion,Single,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,10.681364,0,0,1,0
22,14.0,4,4,7,47,231.2,Grocery,Divorced,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,lowest_risk_grocery,0,1,0,moderate_risk,0,0,1,medium_value,10.50909,0,0,1,0
22,14.0,4,4,7,47,231.2,Grocery,Married,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,10.50909,0,0,1,0
22,13.0,4,3,9,47,209.65,Fashion,Single,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,9.529545,0,0,2,0
22,9.0,3,4,5,3,206.2,Laptop & Accessory,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,9.372727,0,0,0,0
22,9.0,2,4,5,3,206.2,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,9.372727,0,0,0,0
22,13.0,3,4,4,7,204.66,Fashion,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,9.302728,0,0,0,0
22,11.0,4,2,3,9,203.98,Fashion,Single,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,9.271818,0,0,1,0
22,23.0,4,3,10,8,189.39,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.608636,0,0,0,0
22,14.0,4,5,6,3,179.86,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.175454,0,0,0,0
22,14.0,3,4,5,7,174.03,Fashion,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,7.9104543,0,0,0,0
22,24.0,3,2,2,7,168.04,Laptop & Accessory,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.6381817,0,0,1,0
22,24.0,3,1,2,7,168.04,Laptop & Accessory,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.6381817,0,0,1,0
22,11.0,3,3,3,2,166.51,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.568636,0,0,0,0
22,11.0,3,3,3,2,166.51,Laptop & Accessory,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,7.568636,0,0,0,0
22,26.0,3,5,2,11,165.67,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.5304546,0,0,0,0
22,9.0,4,2,4,8,165.51,Laptop & Accessory,Divorced,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,7.5231814,0,0,0,0
22,9.0,4,1,4,8,165.51,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.5231814,0,0,0,0
22,8.0,4,4,3,8,153.9,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,6.9954543,0,0,0,0
22,14.0,4,4,2,7,151.3,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,6.877273,0,0,0,0
22,9.0,2,4,7,1,150.59,Mobile Phone,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,medium_value,6.845,0,0,2,0
22,9.0,4,5,5,2,147.89,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,low_value,6.722273,0,0,0,0
22,9.0,4,5,5,2,147.89,Laptop & Accessory,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,low_value,6.722273,0,0,0,0
22,17.0,3,1,4,4,145.07,Laptop & Accessory,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,low_value,6.5940914,0,0,1,0
22,13.0,4,3,9,0,145.0,Fashion,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,low_value,6.590909,0,0,1,0
22,31.0,3,5,2,4,132.11,Mobile,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,6.005,0,0,1,0
22,14.0,3,5,5,2,125.87,Mobile,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,5.7213635,0,0,2,0
21,33.0,4,3,5,1,321.58,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,15.313333,1,0,0,0
21,9.0,4,4,9,9,317.46,Others,Single,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,high_value,15.117143,1,0,2,1
21,12.0,4,3,6,2,308.0,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,14.666667,1,0,0,0
21,9.0,4,3,5,7,296.69,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,14.128096,0,0,0,0
21,16.0,4,4,5,9,296.65,Others,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,medium_value,14.12619,0,0,0,0
21,9.0,4,1,3,1,292.52,Grocery,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,13.929523,0,0,1,0
21,9.0,2,4,8,3,284.72,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,13.558095,0,0,0,0
21,6.0,4,2,7,0,282.65,Others,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,medium_value,13.459523,0,0,1,0
21,7.0,4,1,7,0,282.65,Others,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,medium_value,13.459523,0,0,1,0
21,28.0,3,1,4,7,271.74,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,12.94,0,0,0,0
21,6.0,1,2,3,1,268.85,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,medium_value,12.8023815,0,0,1,0
21,10.0,4,3,11,14,262.7,Grocery,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,12.509524,0,0,1,0
21,6.0,4,5,8,2,254.02,Grocery,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,moderate_risk,0,0,1,medium_value,12.09619,0,0,0,0
21,10.0,4,1,3,2,252.02,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,12.000953,0,0,0,0
21,8.0,4,4,2,13,244.57,Fashion,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,11.646191,0,0,0,0
21,11.0,5,4,10,47,228.33,Fashion,Married,1,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,10.872857,0,0,2,0
21,14.0,5,5,9,47,225.08,Fashion,Married,1,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,10.718096,0,0,2,1
21,35.0,3,3,4,47,225.04,Fashion,Married,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,10.71619,0,0,1,0
21,32.0,4,3,4,47,211.33,Fashion,Single,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,10.0633335,0,0,2,0
21,10.0,4,3,8,47,209.99,Fashion,Single,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,9.999524,0,0,2,0
21,8.0,2,4,4,2,181.2,Laptop & Accessory,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,8.6285715,0,0,0,0
21,21.0,4,4,10,8,179.67,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.555715,0,0,0,0
21,10.0,3,1,2,8,178.98,Fashion,Single,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,8.522857,0,0,1,0
21,9.0,4,2,7,5,175.7,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.366667,0,0,0,0
21,9.0,4,1,7,5,175.7,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.366667,0,0,0,0
21,23.0,2,3,3,8,175.67,Laptop & Accessory,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.365238,0,0,1,0
21,9.0,4,4,9,1,174.78,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,8.322857,0,0,0,0
21,21.0,4,5,4,8,174.6,Laptop & Accessory,Single,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,8.314286,0,0,1,0
21,11.0,4,1,3,8,166.63,Laptop & Accessory,Single,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,7.934762,0,0,2,0
21,11.0,4,2,3,8,166.63,Laptop & Accessory,Single,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,7.934762,0,0,2,0
21,22.0,3,3,9,7,164.39,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.8280954,0,0,0,0
21,9.0,5,2,3,3,157.94,Mobile Phone,Single,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,medium_value,7.5209527,0,0,3,0
21,9.0,5,1,3,3,157.94,Mobile Phone,Single,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,medium_value,7.5209527,0,0,3,0
21,13.0,3,5,5,2,154.86,Laptop & Accessory,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,7.3742857,0,0,0,0
21,11.0,4,3,5,1,154.76,Laptop & Accessory,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,7.3695235,0,0,1,0
21,9.0,4,3,6,1,149.79,Mobile Phone,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,7.132857,0,0,2,1
21,9.0,5,1,11,1,148.8,Mobile Phone,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,7.0857143,0,0,2,1
21,16.0,4,3,6,1,146.05,Mobile Phone,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,6.954762,0,0,2,0
21,12.0,4,3,3,2,142.4,Laptop & Accessory,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,low_value,6.780952,0,0,1,0
21,8.0,3,2,3,7,140.51,Laptop & Accessory,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,low_value,6.6909523,0,0,0,0
21,14.0,1,4,6,0,125.59,Mobile,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,5.980476,0,0,2,0
21,14.0,3,5,9,6,123.67,Mobile,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,5.8890476,0,0,1,0
20,7.0,4,1,11,3,321.27,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,16.0635,1,0,0,0
20,7.0,4,2,11,3,321.27,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,16.0635,1,0,0,0
20,9.0,4,1,9,3,318.28,Others,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,15.914,1,0,1,0
20,22.0,4,4,7,4,315.81,Others,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,moderate_risk,0,0,1,high_value,15.7905,1,0,0,0
20,22.0,4,4,7,4,315.81,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,15.7905,1,0,0,0
20,9.0,4,5,5,2,314.47,Others,Single,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,high_value,15.7235,1,0,1,0
20,11.0,5,4,4,9,312.89,Others,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,high_value,15.644501,1,0,0,0
20,9.0,4,3,8,2,303.61,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,high_value,15.180499,1,0,0,0
20,8.0,2,5,3,13,300.67,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,high_value,15.033501,1,0,1,0
20,7.0,2,5,3,13,300.67,Grocery,Single,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,unstable_high_risk,1,0,0,high_value,15.033501,1,0,1,0
20,10.0,4,3,5,10,299.65,Grocery,Divorced,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,moderate_risk,0,0,1,medium_value,14.9825,0,0,0,0
20,10.0,4,3,5,10,299.65,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,14.9825,0,0,0,0
20,32.0,3,3,4,0,296.58,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,medium_value,14.8289995,0,0,0,0
20,9.0,4,5,10,10,295.48,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,14.774,0,0,0,0
20,9.0,6,4,5,8,293.72,Grocery,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,14.686,0,0,1,0
20,8.0,3,4,8,8,292.46,Others,Single,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,medium_value,14.622999,0,0,2,1
20,10.0,4,4,10,2,291.06,Grocery,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,moderate_risk,0,0,1,medium_value,14.5529995,0,0,0,0
20,10.0,4,4,10,2,291.06,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,14.5529995,0,0,0,0
20,11.0,3,3,5,1,283.0,Others,Married,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,stable_low_risk,0,1,0,medium_value,14.15,0,0,0,0
20,11.0,3,3,5,1,283.0,Others,Divorced,0,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,low_risk_other,0,0,0,moderate_risk,0,0,1,medium_value,14.15,0,0,0,0
20,8.0,3,1,2,0,267.52,Grocery,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,13.375999,0,0,1,0
20,10.0,2,5,4,9,257.25,Grocery,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,12.8625,0,0,0,0
20,9.0,3,3,10,13,237.7,Grocery,Married,1,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,lowest_risk_grocery,0,1,0,stable_low_risk,0,1,0,medium_value,11.885,0,0,1,0
20,14.0,4,3,8,8,233.45,Fashion,Married,0,0,0,established_loyal,0,1,1-2 years,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,11.6725,0,0,0,0
20,7.0,5,5,4,6,231.73,Fashion,Married,1,0,0,established_loyal,0,1,1-2 years,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,11.5865,0,0,1,0
20,25.0,4,3,7,47,230.27,Fashion,Divorced,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,moderate_risk,0,0,1,medium_value,11.5135,0,0,1,0
20,9.0,4,1,6,47,228.68,Fashion,Married,1,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,11.434,0,0,2,0
20,6.0,3,4,1,47,219.57,Fashion,Married,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,10.9785,0,0,1,0
20,7.0,3,4,1,47,219.57,Fashion,Married,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,10.9785,0,0,1,0
20,7.0,4,5,9,47,218.96,Fashion,Married,0,1,0,established_loyal,0,1,1-2 years,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,10.948,0,0,1,0
